Time	Lead II
29.05	-0.160436
29.06	-0.107798
29.07	0.254947
29.08	0.356059
29.09	0.780162
29.1	0.373856
29.11	0.141991
29.12	0.134615
29.13	-0.203658
29.14	0.0649794
29.15	-0.136155
29.16	-0.102976
29.17	0.0468963
29.18	-0.224421
29.19	0.0690504
29.2	-0.128704
29.21	-0.101902
29.22	0.0511197
29.23	-0.212382
29.24	0.0873662
29.25	-0.107833
29.26	-0.0779426
29.27	0.0738868
29.28	-0.192949
29.29	0.115414
29.3	-0.0662899
29.31	-0.0303535
29.32	0.143149
29.33	-0.0992835
29.34	0.213346
29.35	0.0377279
29.36	0.0841264
29.37	0.244945
29.38	-0.045599
29.39	0.205893
29.4	-0.0236135
29.41	-0.0261397
29.42	0.099689
29.43	-0.195881
29.44	0.0843714
29.45	-0.115334
29.46	-0.0943178
29.47	0.0552127
29.48	-0.214808
29.49	0.0794772
29.5	-0.117023
29.51	-0.0981606
29.52	0.0633905
29.53	-0.202241
29.54	0.0918995
29.55	-0.0995888
29.56	-0.0734076
29.57	0.0870088
29.58	-0.186105
29.59	0.102799
29.6	-0.0933703
29.61	-0.065718
29.62	0.103988
29.63	-0.165438
29.64	0.12009
29.65	-0.0721958
29.66	-0.0484248
29.67	0.113904
29.68	-0.164009
29.69	0.120026
29.7	-0.0668174
29.71	-0.0468613
29.72	0.108975
29.73	-0.165805
29.74	0.128131
29.75	-0.0559968
29.76	-0.0365779
29.77	0.120344
29.78	-0.158097
29.79	0.131392
29.8	-0.0601241
29.81	-0.045759
29.82	0.110275
29.83	-0.166584
29.84	0.123355
29.85	-0.0684854
29.86	-0.0518801
29.87	0.10555
29.88	-0.174558
29.89	0.125236
29.9	-0.0403304
29.91	0.00121649
29.92	0.172836
29.93	-0.107191
29.94	0.144934
29.95	-0.35336
29.96	-0.107084
29.97	0.058756
29.98	-0.16035
29.99	0.111131
30	-0.159401
30.01	-0.0581713
30.02	-0.0109145
30.03	-0.0701606
30.04	0.598169
30.05	0.55127
30.06	0.514775
30.07	0.299151
30.08	-0.107516
30.09	0.111508
30.1	-0.167737
30.11	-0.0481146
30.12	0.0121818
30.13	-0.206791
30.14	0.0922703
30.15	-0.163044
30.16	-0.0361921
30.17	0.0271754
30.18	-0.192301
30.19	0.108978
30.2	-0.145015
30.21	-0.0225204
30.22	0.0494384
30.23	-0.160927
30.24	0.135278
30.25	-0.118761
30.26	0.0139712
30.27	0.096872
30.28	-0.102229
30.29	0.221326
30.3	-0.010052
30.31	0.135693
30.32	0.217368
30.33	0.00186723
30.34	0.291281
30.35	0.0090114
30.36	0.0911063
30.37	0.123576
30.38	-0.126108
30.39	0.152914
30.4	-0.115426
30.41	-0.00491146
30.42	0.05834
30.43	-0.169678
30.44	0.122517
30.45	-0.135373
30.46	-0.0171438
30.47	0.0511536
30.48	-0.172641
30.49	0.123784
30.5	-0.133991
30.51	-0.020407
30.52	0.0476374
30.53	-0.169465
30.54	0.133832
30.55	-0.121155
30.56	-0.0089567
30.57	0.0514481
30.58	-0.177378
